Latitude,Longitude,DepthKm,Magnitude,Year,Month,Day,Hour,Minute,Second
-15.63,-175.04,35,5,2006,11,6,10,53,22
-29.28,-177.07,43.8,5.2,2006,11,1,8,57,44
-32.13,-178.77,32.8,5,2006,10,31,3,13,57
-22.31,-178.98,414.9,5.4,2006,10,27,18,07,31
-15.92,-172.78,73.6,5.2,2006,10,26,9,34,39
-19.2,-175.83,232.2,5,2006,10,25,9,17,44
-23.11,-176.88,135.6,5,2006,10,20,14,13,12
-33.47,-179.72,69.8,5.2,2006,10,17,3,16,29
-16.08,-173.99,39.5,5,2006,10,17,2,30,24
-30.73,-178.18,34.2,5,2006,10,15,23,50,14
-33.64,-178.91,6.2,5,2006,10,12,19,19,07
-33.66,-179.02,19.1,5,2006,10,12,18,50,14
-23.52,-175.93,39.5,5.1,2006,10,12,5,51,14
-23.57,-175.9,35,5,2006,10,12,2,26,25
-21.98,-179.48,586.2,5,2006,10,11,21,19,34
-23.63,-175.38,11.8,5.3,2006,10,8,18,54,56
-23.56,-175.41,19,5.2,2006,10,8,14,46,56
-23.56,-175.42,10.9,5.3,2006,10,8,14,10,16
-23.66,-175.31,14,5.8,2006,10,8,13,50,24
-34.55,-179.46,52.2,5.1,2006,10,2,4,34,03
-23.57,-175.44,49.6,5,2006,10,2,2,02,39
-16.2,-176.23,360.5,5.6,2006,9,29,0,43,44
-30.21,-177.7,50,5.3,2006,9,28,8,07,31
-16.62,-172.02,40,6.9,2006,9,28,6,22,11
-26.18,-175.55,17.5,5.6,2006,9,19,13,29,54
-33.41,-179.09,26.6,5.2,2006,9,13,1,43,28
-21.58,-174.46,18.5,5.3,2006,9,11,20,59,29
-18.03,-174.53,134.2,5.2,2006,9,8,14,11,32
-21.12,-179.08,581.5,5.3,2006,9,7,21,22,59
-18.45,-177.87,547.6,5.4,2006,9,6,20,07,59
-24.15,178.87,566.9,5.9,2006,9,3,22,57,30
-21.96,-175.09,24.4,5.2,2006,9,3,10,14,48
-21.89,-175.08,40.5,5.7,2006,9,3,4,26,29
-32.83,-178.73,44.1,5.2,2006,9,1,6,35,01
-32.73,-178.72,39.6,5,2006,9,1,4,37,14
-25.59,-176.76,35,5.2,2006,8,19,10,28,04
-21.36,-176.21,160.5,6.1,2006,8,15,23,53,47
-30.21,-177.67,46.6,5.2,2006,8,13,9,53,10
-33.39,-179.57,23.8,5.2,2006,8,9,17,21,37
-32.11,-178.83,2.9,5.2,2006,8,8,23,01,08
-19.25,-173.47,32.9,5.2,2006,8,1,10,19,41
-19.32,-173.63,31.6,5,2006,8,1,9,58,19
-18.12,-174.58,75.8,5,2006,8,1,2,16,31
-22.26,-179.56,600,5.3,2006,7,29,2,03,32
-17.91,-178.6,587.5,5.7,2006,7,23,20,50,52
-21.69,-177.8,363.8,5,2006,7,19,5,59,25
-20.11,-178.38,565.4,5.7,2006,7,18,16,02,15
-17.73,-173.21,35.5,5.1,2006,7,17,22,31,49
-19.77,-175.52,35,5,2006,7,16,18,26,47
-29.59,-178.13,35,5,2006,7,7,20,05,03
-15.29,-173.57,37.5,6,2006,7,7,7,26,12
-24.83,-179.55,471.5,5,2006,7,6,1,16,00
-20.62,-174.03,29.1,5.3,2006,7,5,3,44,11
-20.52,-176.08,210.4,5.4,2006,7,3,13,40,01
-29.56,-177.97,10,5.1,2006,7,1,2,47,26
-29.69,-178.14,35,5.3,2006,6,30,6,32,52
-18.04,-176.59,59.6,5,2006,6,28,13,23,09
-20.77,-173.64,35,5,2006,6,28,13,00,26
-19.96,-178.23,574.9,6,2006,6,27,2,59,16
-20.73,-176.12,61.7,5.3,2006,6,23,21,50,39
-15.44,-175.18,35,5.1,2006,6,15,18,10,25
-17.91,-173.73,35,5,2006,6,15,17,16,48
-15.63,-175.45,122.5,5,2006,6,15,17,16,10
-20.75,-179.25,666.5,5.1,2006,6,11,5,46,01
-17.98,-178.5,572.4,5.5,2006,6,9,10,40,41
-17.59,-178.73,565.7,6.1,2006,6,9,5,58,28
-31.68,-179.08,105.4,5,2006,6,6,7,13,17
-20.61,-174.29,38.4,5,2006,6,3,15,27,53
-20.95,-178.62,592,6,2006,6,2,7,31,36
-21.36,-174.15,38.7,5,2006,6,2,3,26,42
-20.17,-173.74,36.9,5.1,2006,6,2,1,28,29
-20.18,-173.75,44.8,5,2006,6,1,22,31,29
-19.25,-173.41,34.4,5.2,2006,5,29,11,56,45
-33.52,-179.05,35,5,2006,5,29,5,00,32
-23.99,-177.13,125.7,5,2006,5,28,22,30,15
-20.08,-174.46,49.3,5.8,2006,5,28,3,36,18
-20.92,-173.97,15.6,5.2,2006,5,27,5,57,39
-21.31,-174.32,35.8,5.3,2006,5,26,22,35,07
-29.87,-177.04,19.1,5,2006,5,21,4,43,23
-20.77,-173.85,14.3,5.8,2006,5,17,21,57,49
-32.69,-178.45,20.7,5.3,2006,5,17,9,22,01
-20.72,-173.83,11.1,6,2006,5,17,3,06,16
-20.78,-174.03,15.8,5.8,2006,5,16,20,55,48
-31.84,-179.15,156,7.4,2006,5,16,10,39,23
-21.15,-174.24,34.3,5.1,2006,5,16,0,53,48
-19.98,-174.58,47.9,5,2006,5,15,23,35,46
-21.49,-174.35,35,5,2006,5,12,21,52,42
-19.98,-174.26,35,5,2006,5,11,19,16,47
-21.36,-174.51,33.3,5.2,2006,5,10,2,16,29
-20.05,-174.3,0.2,5.1,2006,5,7,15,21,41
-20.1,-174.08,13.2,5,2006,5,7,12,30,29
-21.26,-173.99,45.4,5.1,2006,5,7,11,56,31
-20.18,-174.29,41.7,5.4,2006,5,7,2,33,47
-20.13,-174.28,35,5,2006,5,6,15,36,50
-25.14,179.75,521.9,5.3,2006,5,6,2,29,31
-20.39,-173.8,7.4,5.2,2006,5,5,16,23,52
-19.9,-173.99,58.1,5,2006,5,5,8,49,12
-19.97,-174.51,37.8,5.9,2006,5,5,6,16,20
-19.99,-173.58,35.6,5,2006,5,5,5,33,26
-20.36,-173.76,38.7,5.5,2006,5,5,4,19,45
-20.78,-174.16,15.2,5.2,2006,5,4,11,58,18
-20.67,-173.95,27.4,6,2006,5,4,11,25,28
-21.28,-174.19,35,5.4,2006,5,4,4,55,42
-19.94,-173.86,29.2,5,2006,5,4,4,26,36
-20.66,-174.26,33.6,5,2006,5,3,23,44,14
-20.96,-174.2,37.1,5.1,2006,5,3,19,28,10
-20.59,-174.12,23.8,5.4,2006,5,3,17,56,25
-20.68,-173.94,35,5.3,2006,5,3,17,07,06
-20.25,-173.96,35,5.2,2006,5,3,17,00,33
-20.62,-174.18,35,5,2006,5,3,16,07,52
-20.58,-174.08,38.2,5.2,2006,5,3,15,55,00
-20.16,-174.14,53.5,7.9,2006,5,3,15,26,39
-28.55,-176.82,62,5,2006,5,1,21,57,52
-28.48,-176.9,20,5.2,2006,5,1,21,40,49
-28.72,-176.88,0.1,5.4,2006,5,1,2,25,35
-28.55,-176.79,37.3,5.3,2006,5,1,2,24,41
-15.57,-173.07,14.6,5.8,2006,4,30,19,33,19
-15.66,-172.99,23,5.5,2006,4,30,15,08,42
-16.12,-173.73,12.1,5.3,2006,4,27,19,13,02
-14.9,-176.62,35,5,2006,4,25,15,12,49
-16.12,-173.76,61.2,5.1,2006,4,24,21,15,11
-18.45,-177.92,512.9,5.1,2006,4,21,19,03,05
-14.93,-173.81,15.8,5,2006,4,21,15,50,25
-26.74,-177.65,158.9,5,2006,4,14,3,30,18
-29.71,-177.19,27.2,5.1,2006,4,10,14,17,05
-30.27,-177.82,26.3,5.1,2006,4,8,22,28,49
-29.7,-177.29,42.1,5.1,2006,4,7,15,19,35
-16.56,177,13.5,6.4,2006,4,7,8,30,44
-29.24,-176.95,17.3,5.3,2006,4,5,23,51,25
-29.58,-177.31,42.2,5.3,2006,4,5,22,49,16
-29.79,-177.29,28.4,5.1,2006,4,5,22,01,04
-29.69,-177.25,32.7,5.4,2006,4,5,21,30,44
-29.83,-177.04,31.5,5.1,2006,4,5,19,03,37
-21.08,-179.21,606.9,5,2006,4,5,15,40,53
-29.83,-176.66,35,5.1,2006,4,5,0,27,33
-29.58,-177.06,15.7,5.3,2006,4,4,20,15,51
-29.05,-176.88,17.8,5,2006,4,4,10,47,17
-29.13,-176.9,32.4,5,2006,4,3,1,41,17
-29.91,-177.27,35,5,2006,4,1,22,08,02
-19.23,-173.36,79.2,5.1,2006,4,1,20,57,29
-29.74,-177.14,19.5,5,2006,4,1,20,02,14
-29.95,-176.93,13,5.2,2006,4,1,17,55,56
-29.78,-177.22,25.9,5,2006,4,1,13,43,33
-29.56,-177.13,35,5.1,2006,4,1,13,41,30
-29.94,-177.06,14.3,5.1,2006,4,1,11,29,55
-29.37,-176.96,54.6,5.1,2006,4,1,8,19,14
-29.74,-176.98,40.7,5.1,2006,4,1,6,25,42
-29.8,-177.13,24.7,5.3,2006,4,1,5,15,32
-29.6,-176.63,5.4,5,2006,3,31,20,38,31
-29.74,-176.59,2.6,5,2006,3,31,20,18,43
-29.91,-176.74,1,5.1,2006,3,31,16,11,53
-29.8,-176.82,8.4,5,2006,3,31,15,43,53
-29.55,-176.75,16,5.1,2006,3,31,14,05,42
-29.68,-176.81,24.8,6.5,2006,3,31,13,21,01
-22.61,-177.64,277.7,5,2006,3,31,7,25,05
-23.03,-175.06,26.8,5.4,2006,3,29,15,58,22
-22.85,-175.09,23.7,5.1,2006,3,29,10,24,08
-22.95,-175.06,47.2,5.3,2006,3,29,6,38,24
-17.77,-178.86,538.5,5.2,2006,3,27,20,08,27
-23.15,-176.93,125,5.1,2006,3,25,10,42,34
-30.38,-177.87,55.7,5.1,2006,3,23,3,25,27
-23.88,179.9,530.2,5.3,2006,3,20,17,38,07
-16.76,-173.62,39.6,5,2006,3,19,12,54,57
-15.42,-175.61,15.4,5.6,2006,3,17,19,46,12
-20.78,-174.42,35,5,2006,3,15,8,08,39
-35.93,178.72,33,5,2006,3,7,6,38,13
-15.64,-174.53,35,5.6,2006,3,5,17,12,56
-20.21,-175.6,210,6,2006,3,5,8,07,57
-27.76,-176.11,35,5,2006,3,3,13,25,11
-20.6,-173.26,35,5,2006,3,2,19,03,24
-18.06,-178.38,612.9,5.3,2006,3,2,15,24,57
-22.82,-175.7,12,5.4,2006,2,28,0,32,37
-23.51,-179.73,543.2,5,2006,2,26,20,04,23
-15.27,-176.27,34.1,6,2006,2,26,4,18,42
-23.67,-179.95,534.3,6.4,2006,2,26,3,08,28
-19.1,-175.63,149.7,5.2,2006,2,25,21,39,56
-18.04,-179.53,622.9,6,2006,2,24,14,15,45
-23.58,-179.58,516.8,5.1,2006,2,22,8,16,15
-32.88,-178.45,35,5,2006,2,20,2,44,38
-33.21,-178.27,49.1,5,2006,2,19,18,55,16
-16.09,-173,16.8,5.8,2006,2,16,14,54,40
-23.82,-177.66,131.5,5.1,2006,2,14,19,32,10
-33.89,-179.01,39.4,5,2006,2,14,1,17,22
-16.98,-173.55,47.9,5.2,2006,2,7,21,02,29
-14.76,-177.44,35,5.3,2006,2,6,11,34,59
-30.36,-177.63,35,5.1,2006,2,4,15,35,54
-16.38,-173.73,84.2,5.5,2006,2,3,16,00,12
-17.88,-178.57,569.5,5.1,2006,2,3,14,20,49
-17.83,-178.28,599.6,6.7,2006,2,2,12,48,43
-22.22,-179.59,604.3,5.2,2006,2,1,18,28,49
-23.74,-177.23,46.9,5.4,2006,1,29,8,26,25
-23.31,-177.36,35,5,2006,1,27,22,34,46
-30.57,-177.83,42,5,2006,1,26,6,32,17
-30.67,-177.81,35.7,5.3,2006,1,26,1,16,20
-21.76,-174.59,35,5,2006,1,25,21,55,19
-25.39,178.33,599.1,5.3,2006,1,23,13,16,35
-16.06,-173.85,81.9,5.1,2006,1,19,5,37,35
-15.42,-173.38,16.3,5.2,2006,1,16,0,42,38
-16.63,-172.74,47.2,5.1,2006,1,13,12,46,13
-17.83,-173.07,13.9,5.2,2006,1,13,9,17,57
-19.94,-178.02,582.7,5.2,2006,1,3,4,25,27
-19.84,-177.99,583.2,5.2,2006,1,3,0,40,49
-19.69,-178.41,681.3,5.3,2006,1,2,22,23,42
-19.97,-178.11,584.1,7.1,2006,1,2,22,13,40
-20.71,-178.83,616.1,5.1,2006,1,2,4,06,06
-27.17,-176.45,36.8,5.2,2005,12,31,9,29,26
-25.43,179.46,517.4,5.1,2005,12,20,18,34,35
-30.44,-177.88,33,5.1,2005,12,19,9,54,27
-23.12,-175.96,46.3,5.3,2005,12,18,17,22,34
-22.02,-174.57,30.8,5,2005,12,18,9,09,51
-32.93,-179.21,22.9,5.1,2005,12,16,19,35,46
-15.4,-178.47,33,5.1,2005,12,13,7,32,32
-15.32,-178.59,33,6.7,2005,12,13,3,16,08
-22.23,-176.5,138.8,5.2,2005,12,12,4,50,46
-30.31,-177.08,30.1,5.2,2005,12,11,20,26,38
-24.6,179.93,507.4,5,2005,12,10,8,24,12
-30.22,-177.74,33.6,5.3,2005,12,8,5,32,10
-30.14,-177.65,7.7,5,2005,12,8,5,00,12
-29.84,-177.42,53.2,5.1,2005,12,7,23,41,22
-30.28,-177.44,33,5,2005,12,7,23,39,47
-30.27,-177.62,35.2,6.3,2005,12,7,23,32,52
-33.87,-179.13,48,5.2,2005,12,4,4,32,52
-23.54,-176.22,32.7,5.2,2005,12,4,2,49,22
-21.06,-179.12,643.7,5.2,2005,12,1,3,08,39
-15.09,-172.45,44.6,5.1,2005,11,28,12,40,32
-26.37,-177.76,171.5,5,2005,11,25,9,29,56
-32.88,-179.27,45.2,5.2,2005,11,25,5,48,50
-24.28,-176.28,33,5.5,2005,11,24,10,46,36
-30.42,-177.98,2.3,5,2005,11,19,18,09,30
-34.59,-179.29,57.9,5.1,2005,11,15,11,59,02
-20.44,-173.79,35.7,5,2005,11,15,3,34,46
-31.66,-179.8,208.5,5.1,2005,11,13,2,34,31
-32.66,-178.82,42.7,5.1,2005,11,12,6,16,57
-19.98,-177.6,525.3,5.2,2005,11,9,11,13,25
-15.2,-173.75,30.7,5.4,2005,11,9,8,00,26
-30.74,-178,33,5.6,2005,11,9,0,22,24
-24.35,-176.61,33.7,5,2005,11,8,2,56,16
-35.31,-177.89,43.4,5.3,2005,11,5,15,28,35
-16.59,-172.73,33,5.2,2005,11,2,6,35,40
-30.76,-177.99,43.3,5.7,2005,11,2,3,09,16
-16.55,-172.77,10,5.7,2005,10,30,13,08,17
-19.41,-176.5,15.5,5.2,2005,10,29,16,33,11
-32.69,-178.86,28.4,5,2005,10,28,3,26,42
-33.37,-178.59,33,5.1,2005,10,27,21,04,54
-33.52,-178.7,41.9,5,2005,10,27,7,25,59
-31.13,-177.6,33,5,2005,10,25,19,15,08
-22.77,-176.16,130,5.3,2005,10,25,5,15,19
-15.28,-173,33.1,5.2,2005,10,24,0,44,40
-24.09,-176.03,32,5.2,2005,10,17,3,50,52
-23.83,-175.96,15.2,5.4,2005,10,16,3,42,02
-18.33,-172.47,46.4,5.5,2005,10,14,18,58,14
-35.24,179.03,254.7,5.7,2005,10,14,8,27,40
-23.77,-176,17.7,5.4,2005,10,14,3,36,42
-23.81,-175.93,42.7,5.1,2005,10,12,23,10,09
-32.09,-178.31,46.4,5,2005,10,10,9,07,56
-23.18,-175.35,33.6,5.3,2005,10,9,13,39,57
-20.72,-174.17,20.1,5.2,2005,10,5,20,44,26
-20.62,-174.27,19.9,5.9,2005,10,5,10,07,21
-32.86,179.71,189.1,5,2005,10,2,8,05,10
-17.28,-177.33,349.1,5.2,2005,10,2,2,22,04
-28.8,-178.23,194,5,2005,9,27,13,08,09
-16.77,-172.58,12.3,5.8,2005,9,22,0,07,20
-17.84,-178.56,536,5,2005,9,20,22,03,00
-21.04,-175.97,139.7,5.1,2005,9,20,18,19,16
-21.92,-179.49,555.7,5,2005,9,18,2,44,50
-17.47,-177.37,402.7,5.7,2005,9,12,21,15,04
-22.43,-176.2,56.5,5,2005,9,12,13,57,51
-17.21,-176.75,23.7,5.6,2005,9,4,12,13,36
-30.49,-178,4.3,5,2005,9,4,5,24,38
-35.99,178.2,19.2,5,2005,8,30,17,34,12
-32.73,-178.83,10,5,2005,8,28,6,02,00
-23.65,179.97,531.3,5.1,2005,8,25,23,09,17
-22.19,-176.32,20.7,5,2005,8,25,13,44,15
-15.52,-171.93,19.4,5,2005,8,25,0,48,01
-14.94,-175.08,20.2,5.3,2005,8,22,16,48,18
-30.29,-177.96,33,5.1,2005,8,17,9,40,24
-19.65,-175.76,125.3,5,2005,8,11,15,55,02
-14.49,-177.17,10,5.8,2005,8,7,14,40,59
-14.35,-177.05,10,5,2005,8,7,13,54,23
-14.41,-177.23,10.5,6,2005,8,7,11,35,25
-19.72,-175.81,205.5,5.9,2005,8,6,9,56,11
-28.57,-177.37,61.1,5.1,2005,8,3,22,22,36
-27.09,-175.94,38.4,5.2,2005,7,30,9,23,04
-34.63,-178.74,99,5,2005,7,29,1,40,15
-15.31,-173.31,34.5,5,2005,7,26,10,11,38
-32.94,-178.5,1.9,5.2,2005,7,23,12,18,08
-30.36,-178.1,58.1,6,2005,7,23,8,51,48
-23.68,179.78,567.1,5.2,2005,7,18,7,48,46
-33.18,-179.3,65.2,5.2,2005,7,15,13,45,26
-26.96,-176.43,28.2,5,2005,7,11,23,17,59
-26.97,-176.36,13.6,6,2005,7,11,23,06,01
-26.98,-176.57,17.1,5.6,2005,7,11,16,06,24
-32.55,-178.51,33,5.2,2005,7,5,23,46,54
-26.62,-176.39,33,5,2005,6,28,22,16,51
-26.92,-176.26,33.4,5,2005,6,28,17,11,17
-26.84,-176.28,33,5,2005,6,28,16,40,07
-26.93,-176.3,47.7,5,2005,6,28,16,29,16
-27.03,-176.33,30.4,5.4,2005,6,28,15,46,24
-26.78,-176.07,33,5.5,2005,6,23,10,08,28
-26.74,-176.21,12.1,5.6,2005,6,20,2,44,53
-14.58,-175.55,33,5.2,2005,6,15,3,02,40
-32.72,-178.95,1.3,5.1,2005,6,14,17,13,44
-33.68,179.47,156.7,5.2,2005,6,14,9,07,00
-18.76,-174.72,149.8,5.7,2005,6,14,1,22,11
-30.52,-177.96,56.4,5.3,2005,6,10,3,22,31
-31.24,-178.42,6.6,5.2,2005,6,9,0,22,38
-21.35,-172.97,0,5,2005,6,7,19,23,43
-29.67,-179.14,317.6,5.4,2005,6,7,4,21,59
-18.32,-173.18,15.1,5.4,2005,6,3,0,53,40
-20.2,178.84,23.6,5.5,2005,6,2,2,11,13
-32.87,-179.14,3,5.3,2005,6,1,17,11,18
-33.08,-179.21,33,5.2,2005,6,1,13,56,23
-30.3,-178.09,3.6,5.8,2005,5,29,21,44,23
-15.42,-173.38,40.2,5,2005,5,24,19,51,45
-18.58,-177.82,592.4,5,2005,5,24,4,51,46
-24.46,178.81,559.7,6,2005,5,20,12,40,41
-15.37,-173.15,12.6,6,2005,5,18,10,27,05
-32.79,-178.75,3.5,5.1,2005,5,16,9,59,28
-32.66,-179.3,38.9,6.6,2005,5,16,3,54,14
-22.84,-176.64,100,5.7,2005,5,14,10,02,41
-32.4,-178.85,16.3,5,2005,5,7,9,50,19
-19.45,-173.78,22.7,5.7,2005,5,4,8,56,59
-20.85,-173.84,34.6,5.2,2005,5,2,21,33,04
-20.11,-173.6,14.4,5.1,2005,4,30,8,28,36
-32.76,-178.49,33,5,2005,4,27,4,33,24
-19.22,-176.5,20,5.6,2005,4,26,18,56,28
-32.83,-177.84,2.2,5,2005,4,26,13,46,32
-15.39,-176.31,13,5.4,2005,4,26,11,33,26
-27.58,-176.38,36.9,5.5,2005,4,25,2,32,43
-20.78,-174.1,32.8,5.2,2005,4,24,7,11,28
-15.29,-172.59,13.6,5.3,2005,4,16,7,49,30
-23.83,-175.03,43.7,5.2,2005,4,15,18,32,13
-29.91,-177.83,53.6,5.6,2005,4,13,3,58,16
-20.53,-178.33,541.8,5.2,2005,4,4,8,16,21
-22.43,-179.79,586.1,5.8,2005,3,30,17,41,55
-32.57,-178.29,33,5,2005,3,29,18,26,27
-15.11,-173.46,10,5.1,2005,3,26,2,42,02
-25.45,-177.49,164,5.1,2005,3,21,17,06,14
-21.93,-179.54,596.1,6.2,2005,3,19,17,34,45
-20.51,-174.28,31.3,6,2005,3,19,15,02,43
-30.47,-177.07,33,5.1,2005,3,18,12,23,28
-22.63,-176.22,117.2,5.2,2005,3,18,9,34,47
-15.84,-172.05,17.1,5.2,2005,3,17,6,56,17
-35.48,179.5,116.6,5.4,2005,3,16,9,32,41
-24.34,179.89,491.3,5.1,2005,3,16,3,41,22
-31.87,-177.9,33,5,2005,3,10,18,23,05
-16.06,-173.6,14.3,5.2,2005,3,7,20,00,23
-22.69,-176.47,99,5.3,2005,3,4,21,35,48
-33.38,-179.13,63.9,5.4,2005,3,3,11,54,41
-30.29,-177.12,37.3,5.1,2005,3,1,12,31,44
-31.11,-177.66,53.6,5.3,2005,2,28,8,29,56
-17.81,-178.57,555.1,5.1,2005,2,27,4,54,49
-30.48,-176.87,45.9,5.2,2005,2,21,0,04,58
-15.26,-173.11,33,5,2005,2,20,9,24,50
-23.68,-177.2,33,5.4,2005,2,18,15,25,34
-34.42,-178.16,44,5.2,2005,2,17,6,20,22
-33.79,-179.02,33,5,2005,2,10,20,17,47
-15.19,-173.74,33,5.5,2005,2,10,7,10,37
-31.78,-178.13,33,5,2005,2,8,9,59,06
-20.39,-175.97,164,5.2,2005,2,1,10,28,37
-21.76,-179.52,559.3,5.1,2005,2,1,9,20,59
-30.28,-177.56,33,5.1,2005,1,30,17,15,51
-22.89,-175.22,47,5.3,2005,1,30,8,10,42
-24.49,-175.93,27.6,5.5,2005,1,30,8,08,24
-24.63,-176.1,33,5,2005,1,29,2,03,41
-32.02,-177.82,10,5,2005,1,22,12,30,16
-32.25,-177.74,18.1,5.7,2005,1,22,11,27,39
-32.8,-178.83,6.6,5.2,2005,1,21,20,48,58
-31.49,-178.01,33,5.2,2005,1,20,20,20,19
-33,-178.72,33,5.4,2005,1,20,13,58,14
-23.01,179.02,577.6,5.3,2005,1,18,21,20,30
-15.51,-173.23,10,5.2,2005,1,17,0,50,02
-34.35,179.81,70.1,5,2005,1,16,16,20,17
-26.01,-176.21,11.9,6.2,2005,1,16,8,25,01
-27.17,-176.5,26.8,5.2,2005,1,13,17,14,06
-35.39,179.95,75.7,5,2005,1,13,4,50,34
-16.91,-173.65,54.1,5.2,2005,1,13,3,05,32
-18.68,-177.81,567.8,5,2005,1,12,10,26,14
-31.19,-177.61,33,5.1,2005,1,7,5,27,34
-20.45,-178.67,614.2,5.2,2004,12,24,13,39,42
-15.91,-174.6,215.4,5,2004,12,20,7,39,25
-18.14,-178.9,564.1,5.2,2004,12,19,20,13,35
-16.08,-174.77,10,5.8,2004,12,18,17,15,25
-21.95,-179.36,592.2,5.8,2004,12,17,7,13,09
-20.23,-177.72,452.6,5,2004,12,10,2,33,46
-30.71,-177.78,33,5,2004,12,7,0,48,09
-18.52,-178.08,439.7,5.3,2004,12,6,16,26,28
-34.59,179.37,168.5,5.7,2004,12,3,14,59,14
-34.16,179.5,99.5,5.1,2004,11,30,1,25,18
-30.42,-178.23,33,5,2004,11,29,23,03,13
-30.93,-178.72,33,5,2004,11,23,22,45,37
-24.38,179.02,549.9,5.8,2004,11,23,21,04,56
-17.44,-176.68,19.3,5.1,2004,11,23,5,13,59
-15.4,-174.9,238.3,6,2004,11,21,11,07,10
-21.09,-179.06,621.3,5.2,2004,11,18,12,27,06
-32.49,-178.32,7.3,5.1,2004,11,18,2,13,04
-20.05,-178.72,592.2,6.6,2004,11,17,21,09,09
-19.95,-178.67,577.2,5.2,2004,11,17,21,04,19
-30.61,-177.78,28.6,5.3,2004,11,17,10,43,47
-30.77,-179.14,112.1,5.1,2004,11,17,6,53,45
-22.43,-176.37,33,5.3,2004,11,11,10,04,37
-21.26,-176.14,33,5.6,2004,11,10,10,35,36
-20.59,-175.61,83.7,5.2,2004,11,10,2,34,24
-31.2,-178.94,18,5.3,2004,11,2,10,32,49
-33.04,-178.71,10.6,5.1,2004,11,1,14,02,38
-33.19,-178.51,46.7,5,2004,11,1,11,38,02
-29.77,-176.35,41.7,5,2004,10,22,3,15,51
-14.72,-175.16,15.8,5.7,2004,10,11,22,03,46
-15.23,-173.31,25.7,5.9,2004,10,9,15,44,25
-35.27,178.03,33,5.2,2004,10,4,23,13,27
-30.46,-177.98,33,5,2004,9,30,18,48,10
-28.98,-176.36,34.1,5.2,2004,9,30,16,48,09
-31.14,-179.07,25.3,5.1,2004,9,27,11,33,25
-15.67,-177.25,16.9,5.9,2004,9,23,10,08,26
-26.8,-176.15,38.6,5.1,2004,9,21,17,43,42
-32.71,-179.79,116.5,5.6,2004,9,19,4,09,34
-33.61,-179.66,44.1,5,2004,9,16,10,25,23
-22.82,-175.15,33.6,5.2,2004,9,13,22,29,32
-31.08,-177.8,73.2,5.2,2004,9,11,23,43,36
-16.4,-172.14,15,5,2004,9,9,13,10,24
-15.17,-173.42,12.9,5.8,2004,9,8,11,00,17
-14.91,-173.34,15.3,5.6,2004,9,4,20,24,06
-15.03,-173.35,33,5.6,2004,9,3,23,18,19
-15.21,-173.37,15.8,6.2,2004,9,3,19,04,47
-15.22,-173.43,23.9,5,2004,9,3,14,53,18
-15.22,-173.35,10,5.6,2004,9,3,12,16,48
-22.74,179.19,576.9,5.1,2004,8,31,13,19,17
-31,-177.96,47.8,5.1,2004,8,26,13,54,02
-22.01,-176.59,166.1,5,2004,8,23,14,36,15
-33.7,-179.43,33,5.2,2004,8,21,1,25,58
-26.83,-177.78,185,5.7,2004,8,17,4,48,57
-19.79,-173.22,44.9,5.2,2004,8,10,6,24,31
-30.56,-177.78,18.1,5,2004,8,1,20,39,11
-34.09,-179.67,77.8,5.1,2004,7,28,23,13,21
-33.11,-178.54,10,5.1,2004,7,23,22,17,05
-31.85,-178.59,33,5.1,2004,7,23,18,07,26
-32.43,-179.59,24.4,5.1,2004,7,22,3,08,13
-32.47,-179.51,15,5.2,2004,7,20,18,48,35
-17.7,-178.77,560,7,2004,7,15,4,27,13
-17.81,-178.66,560,5.5,2004,7,15,4,27,10
-17.86,-178.72,560,5.1,2004,7,15,4,27,07
-24.89,-174.75,9.3,5.5,2004,7,13,19,50,55
-33.48,-179.65,105,5,2004,7,8,20,37,03
-22.58,-174.99,30.9,5.2,2004,7,7,17,01,17
-25.5,-179.4,405.5,5.4,2004,7,1,16,20,58
-23.08,-177.05,99.9,5.3,2004,7,1,14,59,27
-23.21,-175.28,10,5.1,2004,7,1,9,31,48
-15.39,-173.51,62.7,5.8,2004,7,1,5,43,56
-34.49,-179.45,100.9,5.1,2004,6,29,0,38,48
-34.44,-179.58,101,5.2,2004,6,28,23,16,13
-30.65,-178.15,10,5,2004,6,22,3,37,40
-22,-179.47,604,5,2004,6,20,0,47,31
-19.25,-172.83,41.1,5,2004,6,17,15,34,54
-22.19,-174.85,33,5.8,2004,6,14,20,06,15
-17.99,-178.54,567,5.4,2004,6,13,19,28,11
-23.42,-175.63,10,5,2004,6,10,20,52,14
-30.87,-178.56,120.7,5.2,2004,6,10,20,33,00
-28.6,-176.51,2.1,5,2004,6,10,14,11,23
-23.3,-175.37,41.1,5,2004,6,10,11,13,45
-16.13,-173.84,85.3,5.4,2004,6,4,2,38,26
-30.64,-177.87,28.3,5.8,2004,6,2,22,39,28
-23.8,179.24,536.8,5.2,2004,6,2,17,05,07
-32.82,-179.41,42.7,6.2,2004,6,2,8,50,36
-31.31,-177.17,10,5.7,2004,5,30,21,11,23
-32.79,-178.18,31.3,5.1,2004,5,26,22,24,51
-32.61,-178.36,10,5.7,2004,5,24,19,10,09
-23.59,179.93,522.6,5,2004,5,22,14,33,51
-18.63,-172.59,16.9,5.2,2004,5,22,10,48,32
-20.68,-174.13,31.5,5.2,2004,5,22,7,36,55
-21,-174.1,10,5.4,2004,5,22,6,28,06
